565,GAELSCOIL MHAINISTIR NA CORANN,Cork,242,200,442,-8.17253,51.9092
566,GAELSCOIL MHUSCRAÍ,Cork,63,68,131,-8.56204,51.9328
567,ST ENDAS NS,Cork,24,16,40,-9.09103,51.7813
568,Scoil Mháirtin,Cork,139,136,275,-8.24006,52.1724
569,SCOIL CHUIL  AODHA  BARR D INSE,Cork,30,27,57,-9.21987,51.9284
570,GAELSCOIL UI DRISCEOIL,Cork,177,172,349,-8.41794,51.9302
571,Gaelscoil Chionn tSáile,Cork,95,94,189,-8.53749,51.7072
572,Educate Together Carrigaline,Cork,145,110,255,-8.38378,51.8249
573,Scoil Phadraig Naofa,Cork,180,171,351,-8.40259,51.8688
592,KILBARRON N S,Donegal,11,10,21,-8.18011,54.4987
593,S N NEILL MOR,Donegal,112,71,183,-8.43983,54.6384
594,SCOIL NAOMH FIACHRA,Donegal,253,224,477,-7.73099,54.9958
595,S N CHILL COINNIGH,Donegal,17,8,25,-8.34546,54.8309
596,GARTAN N S,Donegal,7,8,15,-7.89805,55.0048
597,ROBERTSON N S,Donegal,29,33,62,-8.12251,54.5794
598,SCOIL CHOLMCILLE,Donegal,78,61,139,-7.83209,55.0495
599,SCOIL MHUIRE B&C,Donegal,73,74,147,-8.28422,55.0764
600,SCOIL CHOLMCHILLE,Donegal,45,50,95,-7.1811,55.3211
601,MURROE NATIONAL SCHOOL,Donegal,14,7,21,-8.01078,55.1536
602,CASTLEFIN 1 B N S,Donegal,91,72,163,-7.59434,54.8032
603,RAY N S,Donegal,28,37,65,-7.61743,54.9374
604,CASHELSHANAGHAN N S,Donegal,21,21,42,-7.66009,55.0007
605,S N NA SRAITHE MOIRE,Donegal,42,49,91,-7.96652,54.9674
606,CROAGHROSS N S,Donegal,16,9,25,-7.62937,55.2063
607,GORTNACART N S,Donegal,14,14,28,-8.36492,54.7643
608,ST MURAS N S,Donegal,99,108,207,-7.43337,55.0654
609,RATHMULLEN N S,Donegal,40,38,78,-7.54046,55.0955
610,MOVILLE N S,Donegal,16,21,37,-7.03519,55.19
611,S N NAOMH  NAILLE,Donegal,43,37,80,-8.27631,54.6562
612,S N LEITIR MHIC AN  BHAIRD,Donegal,16,18,34,-8.30219,54.8573
613,SN ARAINN MHOR I,Donegal,18,18,36,-8.49395,54.9854
614,ST PATRICKS N S,Donegal,103,73,176,-7.50118,54.8425
615,SCOIL NAOMH TREASA C,Donegal,31,29,60,-7.49704,55.2681
616,DRUMFAD N S,Donegal,12,14,26,-7.64037,55.1791
617,RAPHOE CENTRAL N S,Donegal,96,87,183,-7.59741,54.8752
618,S N  DUMHACH BEAG,Donegal,5,5,10,-7.62311,55.2452
619,SCOIL CHOLUIM,Donegal,9,12,21,-7.72635,55.1961
620,S N AN DROIM MOR,Donegal,87,93,180,-7.68367,54.7913
621,S N FHIONNTRA,Donegal,30,29,59,-8.48311,54.6391
622,FROSSES N S,Donegal,45,49,94,-8.24301,54.6692
623,SN ARAINN MHOR II,Donegal,5,7,12,-8.52075,54.9739
664,SCOIL BHRIGHDE,Donegal,16,18,34,-7.46714,54.873
665,S N TAODHBHOG,Donegal,31,33,64,-7.93061,54.8374
666,S N AN CHOIMIN,Donegal,43,26,69,-7.96742,54.8205
667,S N GLEANN COIMHEAD,Donegal,39,31,70,-7.75998,54.7829
668,SN AN LEINBH IOSA,Donegal,38,30,68,-7.44309,54.9532
669,S N SEISEADH UI NEILL,Donegal,100,105,205,-7.78792,54.7885
670,S N FHIONNAIN,Donegal,99,80,179,-8.09538,55.1384
671,ST RIAGHANS NS,Donegal,23,13,36,-8.32261,54.7699
672,SCOIL TREASA NAOFA,Donegal,43,35,78,-7.33445,55.3616
673,S N TALAMH NA COILLE,Donegal,260,230,490,-7.67567,54.9789
674,SCOIL NAOMH PROINNSEAS,Donegal,54,38,92,-7.61117,54.9694
675,SCOIL BHRIGHDE,Donegal,8,12,20,-8.22768,55.1408
676,SCOIL ADHAMHNAIN,Donegal,88,81,169,-7.60464,54.8711
677,GLEBE NS,Donegal,44,46,90,-8.10915,54.6506
678,SCOIL MHUIRE,Donegal,30,28,58,-7.83747,54.5465
679,SCOIL NAOMH CHAITRIONA,Donegal,35,32,67,-8.18482,54.5019
680,SCOIL CHOLMCILLE NAOFA,Donegal,27,29,56,-7.53657,54.8046
681,S N OLIBHEAR PLUINCEID,Donegal,44,43,87,-8.31561,55.0378
682,S N MUIRE GAN SMAL,Donegal,0,470,470,-7.74068,54.9523
683,SCOIL NAOMH SEOSAMH,Donegal,17,18,35,-7.8086,54.9935
684,SCOIL NÁISIÚNTA MUIRE GAN SMÁL,Donegal,56,52,108,-7.48459,54.8293
685,DUNFANAGHY N S,Donegal,13,18,31,-7.97513,55.1824
686,S N NAOMH EIGHNEACH,Donegal,47,48,95,-7.51488,55.1872
687,SCOIL MHUIRE,Donegal,27,34,61,-7.72234,55.23
688,SCOIL NAOMH PEADAR,Donegal,55,43,98,-8.19635,54.6446
689,S N MUIRE GAN SMAL,Donegal,19,15,34,-8.40595,54.7643
690,S N MHUIRE,Donegal,88,70,158,-7.70306,55.0902
691,GLENEELY N S,Donegal,56,55,111,-7.68361,54.767
692,SN CHONAILL,Donegal,46,26,72,-8.29783,55.0603
693,SCOIL NAOMH CHOLMCILLE,Donegal,50,45,95,-7.70378,55.042
694,S N BAILE MOR,Donegal,13,19,32,-7.92158,55.1601
695,AYR HILL N S RAMELTON,Donegal,18,18,36,-7.64583,55.036
696,S N NA HACRAI,Donegal,45,43,88,-8.42233,54.9819
697,S N MIN AN AOIRE,Donegal,10,14,24,-8.60565,54.7028
698,S N TRIANTA,Donegal,7,8,15,-7.84165,54.9986
699,SCOIL MHUIRE,Donegal,48,48,96,-7.91132,55.1245
731,S N BAILE RAIGHIN,Donegal,100,105,205,-7.71173,54.9515
732,SCOIL MHUIRE,Donegal,89,104,193,-7.6488,55.0336
733,S N NAOMH BAOITHIN,Donegal,66,53,119,-7.4619,54.933
734,NAOMH BODAIN,Donegal,45,30,75,-7.16616,55.2849
735,MOYLE N S,Donegal,31,59,90,-7.53058,54.9989
736,SCOIL CHARTHA NAOFA,Donegal,61,65,126,-8.58962,54.6363
737,ST MACARTANS CENTRAL,Donegal,133,134,267,-8.28092,54.4757
738,ST CONALS,Donegal,44,42,86,-8.44433,54.8285
739,SCOIL MHUIRE,Donegal,59,63,122,-8.27821,54.7947
740,SCOIL MHUIRE B & C,Donegal,254,214,468,-7.77509,54.8025
741,SCOIL NAOMH FIONAN,Donegal,142,140,282,-7.17641,55.1404
742,SCOIL AODH RUA&NUALA,Donegal,132,105,237,-8.0996,54.6546
743,SCOIL IOSAGAIN,Donegal,359,349,708,-7.45663,55.1331
744,GAELSCOIL ADHAMHNAIN,Donegal,213,203,416,-7.74913,54.957
745,SCOIL EOGHAN,Donegal,115,110,225,-7.03748,55.1906
746,GAELSCOIL NA GCEITHRE MAISTRI,Donegal,58,35,93,-8.09564,54.6428
747,GAELSCOIL BHUN CRANNACH,Donegal,102,91,193,-7.45942,55.1377
748,GAELSCOIL CHOIS FEABHAILL,Donegal,34,28,62,-7.02176,55.1946
749,HOLY FAMILY NATIONAL SCHOOL,Donegal,68,76,144,-8.19028,54.4988
750,GAELSCOIL EIRNE,Donegal,37,38,75,-8.18909,54.5039
751,LETTERKENNY EDUCATE TOGETHER,Donegal,98,98,196,-7.70935,54.952
752,Scoil Chróine,Donegal,147,126,273,-8.35622,54.9489
753,CENTRAL SENIOR MXD N S,Dublin,100,108,208,-6.25505,53.3512
754,CENTRAL INFS SCHOOL,Dublin,75,89,164,-6.25492,53.351
755,NAOMH PADRAIG BOYS,Dublin,119,0,119,-6.22435,53.3432
756,SCOIL AN CROI NAOFA,Dublin,453,0,453,-6.27337,53.3839
757,PRESENTATION PRIMARY SCHOOL,Dublin,50,126,176,-6.27083,53.3481
758,GOLDENBRIDGE CONVENT,Dublin,138,129,267,-6.31813,53.3364
759,ST JOSEPHS BOYS N S,Dublin,480,0,480,-6.28109,53.3094
760,STANHOPE ST CONVENT,Dublin,85,261,346,-6.27975,53.3524
783,Star of the Sea,Dublin,375,0,375,-6.21716,53.3359
784,LINDSAY ROAD N S,Dublin,53,46,99,-6.2638,53.3647
785,ST BRIGIDS CONVENT N S,Dublin,69,239,308,-6.23965,53.3341
786,ST BRIGIDS CONVENT,Dublin,0,468,468,-6.27464,53.3766
787,ST CLARES CONVENT N S,Dublin,188,139,327,-6.27474,53.3263
788,ST COLUMBAS CON G & I,Dublin,2,389,391,-6.26255,53.3665
789,SCOIL NA MBRATHAR,Dublin,174,0,174,-6.2758,53.3503
790,ST VINCENT DE PAULS GIRLS SCHOOL,Dublin,0,294,294,-6.22915,53.3697
791,ST VINCENTS CONVENT INF N S,Dublin,191,199,390,-6.22945,53.3698
792,S N MHUIRE NA MBRATHAR,Dublin,297,0,297,-6.23148,53.3705
793,ST BRIGIDS PRIMARY SCHOOL,Dublin,65,180,245,-6.27397,53.3385
794,ST BRIGIDS CONVENT N S,Dublin,0,431,431,-6.20474,53.3783
795,CORPUS CHRISTI N S,Dublin,0,421,421,-6.25651,53.3746
796,SCOIL MHUIRE OGH 1,Dublin,0,152,152,-6.29493,53.329
797,SCOIL NAISIUNTA STRATFORD,Dublin,59,52,111,-6.2739,53.3094
798,CHRIST THE KING B N S,Dublin,83,0,83,-6.28428,53.3633
799,CHRIST THE KING G N S,Dublin,0,94,94,-6.2849,53.3634
800,S N MUIRE GAN SMAL B,Dublin,181,142,323,-6.32414,53.3374
801,ST FRANCIS JUNIOR NATIONAL SCHOOL,Dublin,85,86,171,-6.20396,53.4033
802,NAOMH LORCAN O TUATHAIL,Dublin,73,0,73,-6.24281,53.3529
803,S N EOIN BAISDE G SEN,Dublin,0,424,424,-6.19651,53.3634
804,CLOCHAR LUGHAIDH CAILIN,Dublin,185,185,370,-6.26761,53.3243
805,CLOCHAR LUGHAIDH NAOIDH,Dublin,159,151,310,-6.26663,53.3244
843,ST CANICES G N S,Dublin,0,418,418,-6.29581,53.3892
844,S N SEOSAMH NA MBRATHAR,Dublin,167,0,167,-6.23271,53.3637
845,S N BRIGHDE,Dublin,198,231,429,-6.25627,53.3216
846,BAINRION NA N-AINGAL 2,Dublin,101,0,101,-6.36089,53.3463
847,BANTIARNA NA MBUANNA B,Dublin,185,0,185,-6.26611,53.3885
848,BANTIARNA NA MBUANNA G,Dublin,0,155,155,-6.26731,53.3888
849,ST MALACHYS B N S,Dublin,217,0,217,-6.17959,53.3879
850,ST EITHNES SENIOR G N S,Dublin,0,135,135,-6.17981,53.3893
851,EOIN BAISDE B SOIS,Dublin,327,0,327,-6.19617,53.3632
903,GAELSCOIL CHOLAISTE MHUIRE,Dublin,94,98,192,-6.26113,53.3534
904,RANELAGH MULTI DENOM NS,Dublin,124,112,236,-6.25673,53.3266
905,ST BRIGIDS SENIOR GIRLS,Dublin,11,167,178,-6.30917,53.386
906,SCOIL TREASA NAOFA,Dublin,85,63,148,-6.2784,53.3342
907,SCOIL EOIN,Dublin,109,96,205,-6.1561,53.3868
908,RUTLAND STREET N S,Dublin,66,64,130,-6.25156,53.3542
909,NORTH BAY EDUCATE TOGETHER NS,Dublin,98,110,208,-6.15159,53.3851
910,ST MARYS N S,Dublin,56,165,221,-6.23732,53.3639
911,GRIFFITH BARRACKS MULTI D SCHOOL,Dublin,122,120,242,-6.27898,53.3309
912,ST AGNES N S,Dublin,80,193,273,-6.30631,53.3191
913,GAELSCOIL BHAILE MUNNA,Dublin,88,98,186,-6.25488,53.3978
914,ST BRIGIDS INFANT N S,Dublin,98,107,205,-6.30836,53.3863
915,ST GABRIELS N S,Dublin,84,59,143,-6.28971,53.3536
916,GAELSCOIL BHARRA,Dublin,101,109,210,-6.28849,53.3645
917,GAELSCOIL LIOS NA NOG,Dublin,99,139,238,-6.25582,53.3219
918,GAELSCOIL CHOLMCILLE,Dublin,102,128,230,-6.22963,53.3958
919,MOTHER OF DIVINE GRACE,Dublin,228,222,450,-6.2865,53.3861
920,OUR LADY OF CONSOLATION NS,Dublin,91,153,244,-6.21589,53.3741
921,ST PETERS NS,Dublin,240,216,456,-6.2756,53.3615
922,ST ULTANS NS,Dublin,226,180,406,-6.37293,53.3366
923,JOHN SCOTTUS NS,Dublin,114,138,252,-6.23636,53.3342
924,ST AUDOENS NS,Dublin,98,87,185,-6.2734,53.3441
925,EDUCATE TOGETHER NS,Dublin,204,176,380,-6.28444,53.3551
926,INCHICORE NS,Dublin,114,105,219,-6.31914,53.3412
927,NORTH DUBLIN MUSLIM NS PROJECT,Dublin,109,119,228,-6.30079,53.3634
928,GLASNEVIN EDUCATE TOGETHER NS,Dublin,121,109,230,-6.26801,53.3763
929,GAELSCOIL UI EARCAIN,Dublin,119,116,235,-6.31024,53.3902
930,ST LAURENCE O TOOLES GIRLS SCHOOL,Dublin,0,86,86,-6.24271,53.353
931,St Benedicts and St Marys National School,Dublin,74,75,149,-6.16332,53.3882
932,St. Francis of Assisi National School,Dublin,149,157,306,-6.16434,53.4084
933,Belmayne Educate Together National School,Dublin,141,154,295,-6.16553,53.4081
934,Holy Child National School,Dublin,125,301,426,-6.24415,53.3857
935,De La Salle National School,Dublin,279,0,279,-6.35318,53.3447
936,St Louise de Marillac Primary School,Dublin,40,314,354,-6.3586,53.348
937,ST. JAMES'S PRIMARY SCHOOL,Dublin,130,113,243,-6.28924,53.3405
938,Portobello Educate Together School,Dublin,19,22,41,-6.25654,53.3316
939,St Mary's Primary School,Dublin,85,89,174,-6.2631,53.3585
940,St Laurence's National School,Dublin,199,196,395,-6.13231,53.3965
941,St. Mary's National School,Dublin,113,144,257,-6.22852,53.264
942,CLOCHAR SAN DOMINIC,Dublin,84,76,160,-6.13709,53.292
943,BOOTERSTOWN BOYS,Dublin,248,0,248,-6.19796,53.3087
944,ALL SAINTS N S,Dublin,35,26,61,-6.1799,53.2891
945,RATHMICHAEL N S,Dublin,109,116,225,-6.12673,53.2359
946,CARYSFORT NS,Dublin,259,265,524,-6.18208,53.2969
947,DALKEY N S (2),Dublin,49,50,99,-6.10204,53.2813
948,HAROLD BOYS N S,Dublin,121,0,121,-6.10271,53.2782
949,TANEY N S,Dublin,246,197,443,-6.2373,53.2885
950,ST BRIGIDS BOYS N S,Dublin,489,0,489,-6.16828,53.2686
951,ST BRIGIDS GIRLS N S,Dublin,0,548,548,-6.16839,53.2689
952,KILTERNAN CHURCH OF IRELAND NS,Dublin,113,113,226,-6.1992,53.2425
953,ST BRIGIDS N S,Dublin,46,50,96,-6.19573,53.2851
954,S N NAOMH LORCAN,Dublin,457,0,457,-6.20615,53.2883
955,ST RAPHAELAS N S,Dublin,0,396,396,-6.20399,53.2816
956,S N PADRAIG NAOFA,Dublin,84,100,184,-6.21636,53.2221
957,SCOIL CAOIMHIN NAOFA,Dublin,304,126,430,-6.20429,53.2909
958,OUR LADY OF MERCY CONVENT SCHOOL,Dublin,0,219,219,-6.19942,53.3051
959,S N CNOC AINBHIL,Dublin,0,464,464,-6.21677,53.289
960,SCOIL LORCAIN,Dublin,256,232,488,-6.16381,53.2964
961,S N SAN TREASA,Dublin,244,200,444,-6.20907,53.2946
962,KILTERNAN N S 1,Dublin,179,150,329,-6.19507,53.2355
963,KILL-O'-THE-GRANGE NS,Dublin,114,107,221,-6.16092,53.278
964,LORETO NATIONAL SCHOOL,Dublin,81,292,373,-6.10039,53.2801
965,SCOIL PADRAIG NAOFA B,Dublin,606,0,606,-6.17398,53.2799
966,ST PATRICKS GNS,Dublin,0,538,538,-6.17451,53.2794
967,SCOIL NA MAIGHDINE MHUIRE BOY,Dublin,234,0,234,-6.25704,53.275
968,ST OLAFS N S,Dublin,233,207,440,-6.22543,53.2823
969,OUR LADY OF GOOD COUNSEL BOYS N S,Dublin,438,0,438,-6.13766,53.2644
970,OUR LADY GOOD COUNSEL GNS,Dublin,9,446,455,-6.138,53.2636
971,SCOIL NA AINGEAL,Dublin,218,212,430,-6.17048,53.2923
972,Our lady's Grove Primary School,Dublin,204,228,432,-6.23482,53.2997
973,NA MAIGHDINE MUIRE GIRL,Dublin,0,277,277,-6.25702,53.2748
974,SN GLEN NA GCAORACH,Dublin,123,121,244,-6.1148,53.2692
975,SCOIL NAITHI,Dublin,123,111,234,-6.26057,53.282
976,SCOIL COLMCILLE SENIOR,Dublin,98,95,193,-6.13362,53.2545
977,SCOIL MHUIRE,Dublin,170,138,308,-6.12092,53.236
978,ST ATTRACTAS JUNIOR N S,Dublin,170,169,339,-6.25536,53.2807
979,DALKEY SCHOOL PROJECT,Dublin,143,95,238,-6.13204,53.2745
980,ST COLMCILLE JUN NS,Dublin,86,78,164,-6.13375,53.254
981,ST ATTRACTAS SENIOR N S,Dublin,170,160,330,-6.25474,53.2811
982,QUEEN OF ANGELS PRIMARY SCHOOL,Dublin,127,118,245,-6.22508,53.2761
983,HOLY FAMILY SCHOOL,Dublin,44,64,108,-6.15279,53.2861
984,ST ANNES MXD N S,Dublin,237,241,478,-6.12801,53.234
985,BOOTERSTOWN N S,Dublin,43,54,97,-6.19003,53.3003
986,HOLY CROSS N S,Dublin,112,99,211,-6.24041,53.2883
987,OUR LADYS N S,Dublin,96,84,180,-6.24896,53.3014
988,ST JOSEPHS,Dublin,64,42,106,-6.13902,53.2864
989,SCOIL NAISIUNTA AN DEA AOIRE,Dublin,103,77,180,-6.26852,53.2934
990,RATHFARNHAM EDUCATE TOGETHER,Dublin,104,122,226,-6.27366,53.2916
991,ISLAMIC NATIONAL SCHOOL,Dublin,140,149,289,-6.23326,53.3037
992,ST JOHNS N S,Dublin,82,74,156,-6.1273,53.2558
993,ST KEVINS N S,Dublin,69,65,134,-6.13734,53.2762
994,GAELSCOIL THAOBH NA COILLE,Dublin,201,180,381,-6.21438,53.2593
995,GAELSCOIL PHADRAIG,Dublin,79,67,146,-6.12365,53.2482
996,MONKSTOWN EDUCATE TOGETHER NS,Dublin,196,183,379,-6.14958,53.2805
1176,ST DOMINICS N S,Dublin,103,116,219,-6.35646,53.2857
1177,GAELSCOIL NA CAMOIGE,Dublin,100,131,231,-6.39198,53.3234
1178,GAELSCOIL CHNOC LIAMHNA,Dublin,112,118,230,-6.3258,53.2843
1179,LUCAN EDUCATE TOGETHER NS,Dublin,254,194,448,-6.4245,53.351
1180,GRIFFEEN VALLEY EDUCATE TOGETHER NS,Dublin,222,221,443,-6.43284,53.3411
1181,ST ANNES PRIMARY SCHOOL,Dublin,217,221,438,-6.39105,53.2904
1182,DIVINE MERCY SENIOR NATIONAL SCHOOL,Dublin,307,304,611,-6.41582,53.3396
1183,St. John the Evangelist National School,Dublin,190,182,372,-6.45993,53.3361
1184,GAELSCOIL EISCIR RIADA,Dublin,225,231,456,-6.43579,53.3479
1185,Adamstown Castle Educate Together National School,Dublin,170,153,323,-6.45904,53.336
1186,Esker Educate Together N.S.,Dublin,214,159,373,-6.45906,53.3359
1187,Lucan East ETNS,Dublin,222,194,416,-6.43157,53.3381
1188,Scoil Niamh Community National School,Dublin,48,44,92,-6.43635,53.2838
1189,City West Educate Together National School,Dublin,47,45,92,-6.43635,53.2838
1190,Firhouse Educate Together National School,Dublin,8,13,21,-6.36575,53.2754
1191,Gaelscoil na Giúise,Dublin,3,3,6,-6.33773,53.2767
1192,Scoil Oscair,Dublin,8,5,13,-6.41909,53.3389
1193,SCOIL CROI IOSA,Galway,35,55,90,-9.06189,53.274
1194,SCOIL AN LINBH IOSA,Galway,61,145,206,-9.0532,53.2755
1195,BUSHY PARK N S,Galway,247,166,413,-9.08263,53.2896
1388,BALLYCONEELY N S,Galway,19,14,33,-10.0728,53.4306
1389,SN TIR NA CILLE,Galway,17,8,25,-9.5651,53.5105
1390,NAOMH COLMAN MAC DUAIGH,Galway,41,23,64,-8.86876,53.0614
1391,KILKERRIN CENTRAL SCH,Galway,54,55,109,-8.56919,53.556
1392,CLONBERNE CENTRAL SCH,Galway,60,65,125,-8.64708,53.5625
1393,GARRAFRAUNS CENTRAL SCH,Galway,45,41,86,-8.82472,53.6326
1394,ST OLIVER PLUNKETTS NS,Galway,99,82,181,-8.68303,53.3428
1395,CAPPATAGLE CENTRAL SCH,Galway,54,32,86,-8.4097,53.2693
1396,SCOIL MHUIRE,Galway,197,178,375,-9.17529,53.3394
1397,KILCHREEST CENTRAL SCH,Galway,52,35,87,-8.67422,53.1658
1398,NIOCLAS NAOFA,Galway,114,91,205,-8.73849,53.62
1399,GURTEEN CENTRAL NS,Galway,28,24,52,-8.57038,53.3715
1400,SN SEAMUS NAOFA,Galway,132,139,271,-9.14618,53.2519
1401,CREGGS CENTRAL N S,Galway,32,25,57,-8.35908,53.5919
1402,SN CEARN MOR,Galway,93,79,172,-8.90013,53.3164
1403,GLINSK N S,Galway,20,22,42,-8.44211,53.6533
1404,SN MHIC DARA,Galway,125,101,226,-9.59667,53.2642
1405,SCOIL MHUIRE,Galway,129,116,245,-8.87779,53.2257
1406,SN UI CHEITHEARNAIGH,Galway,100,91,191,-8.23994,53.3274
1407,SCOIL MHUIRE,Galway,118,104,222,-10.0175,53.4906
1408,ST BRENDANS NS,Galway,114,125,239,-8.21962,53.095
1409,SCOIL BHRIGE AGUS BHREANDAIN NAOFA,Galway,147,137,284,-8.99357,53.397
1410,GAELSCOIL DE HIDE,Galway,184,161,345,-8.92284,53.268
1411,ST BRENDANS N S,Galway,30,26,56,-8.96355,53.607
1412,SCOIL AN CHROI NAOFA,Galway,150,115,265,-8.22637,53.3314
1413,GAELSCOIL IARFHLATHA,Galway,95,93,188,-8.84867,53.5158
1414,SCOIL EINNE,Galway,96,112,208,-9.30231,53.2444
1506,S N UAIMH BHREANAINN,Kerry,85,77,162,-9.61512,52.2729
1507,S N TUAIRIN CATHAIL,Kerry,9,2,11,-9.25422,52.1509
1508,S N AN CHUILLEANAIG,Kerry,107,84,191,-9.658,52.0615
1509,S N GNIOMH GO LEITH B,Kerry,53,58,111,-9.2729,52.1184
1510,S N NA SRONA,Kerry,12,8,20,-9.26157,52.045
1511,FREASTOGAIL MHUIRE MXD,Kerry,18,12,30,-9.71998,52.3728
1512,NA MINTEOGA N S,Kerry,23,16,39,-9.30414,52.0881
1513,MUIRE NA MAINISTREACH,Kerry,142,0,142,-9.5169,52.0619
1514,SCOIL MHUIRE GAN SMAL,Kerry,20,54,74,-9.61634,52.3997
1515,S N CILL LÚRAIGH,Kerry,27,23,50,-9.73949,52.4201
1516,CIL CONLA N S,Kerry,22,14,36,-9.65105,52.5489
1517,SCOIL PAROISTEACH,Kerry,19,21,40,-9.70333,52.271
1518,S N MHUIRE NA MBRAITHRE,Kerry,328,158,486,-9.69825,52.2723
1519,SCOIL MHUIRE,Kerry,29,28,57,-9.27597,52.3123
1520,NAOMH CHARTHAIGH,Kerry,52,0,52,-9.45529,52.235
1521,S N GLEANN BEITHE,Kerry,35,57,92,-9.96533,52.0384
1522,Scoil Chriost Ri,Kerry,16,17,33,-9.76502,52.4351
1523,SCOIL NAOMH ERC,Kerry,73,57,130,-9.88781,52.3993
1524,S N MAINISTIR O DTORNA,Kerry,73,68,141,-9.69086,52.3453
1525,SPA NATIONAL SCHOOL,Kerry,103,97,200,-9.78549,52.2747
1526,TARBERT NATIONAL SCHOOL,Kerry,83,67,150,-9.37413,52.5704
1527,FIBOUGH NATIONAL SCHOOL,Kerry,26,21,47,-9.82781,52.1645
1528,CAHIR NATIONAL SCHOOL,Kerry,42,47,89,-9.52617,51.8934
1529,CASTLEMAINE N S,Kerry,78,51,129,-9.70231,52.1682
1530,SCOIL NAOMH IOSEF,Kerry,32,24,56,-9.81396,52.4034
1531,RATHMORREL N S,Kerry,4,5,9,-9.77355,52.4076
1532,S N CILLIN LIATH,Kerry,25,37,62,-10.0633,51.9045
1533,ARDFERT CENTRAL N S,Kerry,110,89,199,-9.77548,52.3231
1534,SN NAOMH MHICHIL,Kerry,25,33,58,-10.2653,51.8326
1535,S N REALT NA MARA,Kerry,41,35,76,-9.74987,51.8062
1536,KILGARVAN CENTRAL SCHL,Kerry,46,43,89,-9.44153,51.9058
1537,EILTIN NAOFA,Kerry,58,70,128,-9.57753,52.4875
1538,S N DAR EARCA,Kerry,38,28,66,-10.3329,51.9084
1588,ST JOSEPHS BNS,Kildare,309,1,310,-6.67116,53.3987
1589,SCOIL NAISIUNTA NAOMH PHEADAR,Kildare,198,0,198,-7.06447,53.1424
1590,S N NMH MHUIRE,Kildare,42,46,88,-6.76611,53.3296
1591,ALLENWOOD B N S,Kildare,129,0,129,-6.86262,53.2838
1592,BRANNOXTOWN N S,Kildare,55,38,93,-6.69642,53.1223
1593,RATHCOFFEY N S,Kildare,102,95,197,-6.6748,53.3326
1594,SCOIL CHORBAIN,Kildare,469,0,469,-6.66217,53.2147
1595,MAYNOOTH B N S,Kildare,497,0,497,-6.59443,53.3835
1596,ALMHAINE N S,Kildare,117,118,235,-6.85167,53.2409
1597,S N IDE,Kildare,108,109,217,-6.90082,53.0336
1598,S N BRIGHDE,Kildare,320,282,602,-6.58671,53.2497
1599,ST ANNES NATIONAL SCHOOL,Kildare,124,128,252,-6.56698,53.2971
1600,S N CILL CAE,Kildare,39,30,69,-6.892,52.9481
1601,S N COLMCILL NAOFA,Kildare,70,67,137,-6.81515,52.9728
1602,ST CONLETHS AND MARYS N S,Kildare,189,185,374,-6.79146,53.1834
1603,S N CONNLAODH NAOFA N,Kildare,228,219,447,-6.79023,53.1835
1604,S N BRIGHDE,Kildare,45,33,78,-6.95205,53.3138
1605,URSAILLE NAOFA,Kildare,126,115,241,-6.69841,53.1701
1606,S N OILIBHEAR PLUNGLEAD,Kildare,37,58,95,-6.91534,53.3059
1607,SCOIL BHRIDE N S,Kildare,0,289,289,-6.98812,53.2226
1608,S N BRIDE,Kildare,52,50,102,-6.85801,53.1091
1609,S N MHUIRE,Kildare,109,98,207,-6.61599,53.1345
1610,S N NAOMH LORCAIN,Kildare,33,14,47,-6.91236,52.9103
1611,S N MHUIRE C,Kildare,0,133,133,-6.86275,53.2847
1612,S N BAILE MHIC ADAIM,Kildare,30,30,60,-6.92082,53.3999
1613,S N CLOCH RINNCE,Kildare,119,94,213,-7.01411,53.3976
1614,S N COILL DUBH,Kildare,66,79,145,-6.82006,53.2936
1615,ST PATRICKS NS,Kildare,82,85,167,-6.85349,53.4022
1616,S N BRIDE,Kildare,72,75,147,-7.00717,53.1658
1617,S N NA MAIGHDINE MHUIRE,Kildare,44,47,91,-6.96259,53.4202
1618,SCOIL MHICHIL NAOFA,Kildare,227,417,644,-6.97992,52.9937
1619,S N NAOMH IOSEPH,Kildare,23,32,55,-6.76121,53.0895
1620,S N BAILE ROIBEAIRD,Kildare,113,114,227,-6.80926,53.267
1621,S N SCOIL TREASA,Kildare,74,54,128,-6.88864,53.383
1685,SCOIL SAN LIONARD,Kilkenny,76,51,127,-7.299,52.5037
1686,CLONTUBRID MIXED N S,Kilkenny,40,27,67,-7.40342,52.757
1687,S N NAOMH PADRAIGH,Kilkenny,101,68,169,-7.13516,52.2929
1688,S N MHUIRE LOURDES BUAC,Kilkenny,116,0,116,-7.24911,52.2905
1689,S N CHOLMCILLE,Kilkenny,80,58,138,-7.06402,52.4901
1690,S N BHREANDAIN NAOFA,Kilkenny,100,99,199,-7.17461,52.7563
1691,ST JOHNS INFANTS N S,Kilkenny,132,82,214,-7.24903,52.654
1692,S N BHRIGHDE,Kilkenny,28,24,52,-7.11954,52.7884
1693,S N COLMAIN,Kilkenny,10,10,20,-7.28666,52.7598
1694,KILKENNY MIXED N S,Kilkenny,84,82,166,-7.24957,52.6674
1695,S N MHICHIL NAOFA,Kilkenny,26,34,60,-7.59785,52.7718
1696,S N MUIRE GAN SMAL,Kilkenny,43,123,166,-6.95279,52.5431
